Date,TSLA,BND,SPY
2015-01-05,-0.04204102817052724,0.0029043017545635763,-0.018058913420410883
2015-01-06,0.005664237314159992,0.002894674666842567,-0.009419559698313984
2015-01-07,-0.0015619306272327549,0.0006019843072926356,0.01246134430793977
2015-01-08,-0.0015643062581811584,-0.0015624692935990447,0.017744993615184335
2015-01-09,-0.018801629106854012,0.0016855038362386665,-0.00801302410241278
2015-01-12,-0.021532914950603166,0.0013220185760134395,-0.00783382880564798
2015-01-13,0.010088497728839352,0.0009609284651133088,-0.0028129000335728183
2015-01-14,-0.05659733676235856,0.002278311471587635,-0.006037123896697416
2015-01-15,-0.004255528597720826,0.0044276961830322925,-0.009160903069388548
2015-01-16,0.006254228739435819,-0.002978218469835703,0.013114572721035334
2015-01-20,-0.00590461088227523,-0.0010761806532524343,0.002132486837326697
2015-01-21,0.024175518017267583,-0.001913437217610836,0.0050482564275469155
2015-01-22,0.02569055090301542,0.00024005162827389626,0.014870762602207543
2015-01-23,-0.0016366947705445112,0.0032355314258620815,-0.0054826004138055495
2015-01-26,0.02613147671721605,-0.0011947055679567553,0.002341614542415771
2015-01-27,-0.0027596300325537504,0.0005978134497111043,-0.013190555978400909
2015-01-28,-0.03209052877530916,0.003584864542326871,-0.01282418665694518
2015-01-29,0.02924214605280495,-0.0010722750140520487,0.00924370081418302
2015-01-30,-0.007797333058199185,0.00548442437774721,-0.012575031236150447
2015-02-02,0.0360511389604945,-0.0011882524025538244,0.012383873401226042
2015-02-03,0.0351758385028933,-0.0030919347572914146,0.014461258627457951
2015-02-04,0.0008701251992371262,0.0003572800486011385,-0.0038078321725746322
2015-02-05,0.011164535201252157,-0.00214632574842355,0.010095052731634357
2015-02-06,-0.016426056915829212,-0.006454346409591749,-0.002765097555434415
2015-02-09,0.0005520394593698796,-0.0003603732411654459,-0.004475894212738196
2015-02-10,-0.005471765552931385,-0.0018057026933779863,0.010652991444349835
2015-02-11,-0.016135698387415576,0.0,0.0005804187715183762
2015-02-12,-0.04661658846022321,0.00048286003323072535,0.009616793206630003
2015-02-13,0.004386864226918918,-0.002290148684471305,0.004116418377360986
2015-02-17,0.0028462803614237586,-0.003984703181800664,0.0015729811104896463
2015-02-18,0.0005383231478952588,0.0027888457217841722,9.530502311094757e-05
2015-02-19,0.035459277020091884,-0.0008467583265528988,-0.0007139283545072317
2015-02-20,0.025506564298148016,0.00024133930042880003,0.006000543680505954
2015-02-23,-0.04500019733692018,0.0020575219197283,-0.00014175555465778533
2015-02-24,-0.015578320500655551,0.004105379311262203,0.0028405858299389575
2015-02-25,-0.001714777553045277,0.0009625803803661181,-0.0008498142557562538
2015-02-26,0.016833573717678796,-0.0027630472103550296,-0.0011813596564542728
2015-02-27,-0.0185820116516362,0.0008426387187450146,-0.0034061721314190274
2015-03-02,-0.02955644716492234,-0.0032319858150918757,0.006313695431366062
2015-03-03,0.011300918070464405,-0.001210256053390979,-0.0041041215408346154
2015-03-04,0.014431779204036044,0.0,-0.004215358847559303
2015-03-05,-0.008940979178158281,0.0006058612739698876,0.0010938001268308017
2015-03-06,-0.03364400833280279,-0.00581162012990899,-0.014064744396866335
2015-03-09,-0.015473474370690798,0.0012181321771580489,0.004144856862756896
2015-03-10,-0.0029337926038629503,0.0038920202590282393,-0.01622196605916304
2015-03-11,0.017969786081706296,0.00109063106350904,-0.0023417711594366786
2015-03-12,-0.013781390917263936,0.0007261246535312793,0.0127139087345014
2015-03-13,-0.012508496633278132,-0.0009676981129662643,-0.006132067393424978
2015-03-16,0.037205883869277256,0.0019362470594423975,0.013360506616352685
2015-03-17,-0.00495657224609003,0.00084624544209011,-0.0029725846288573
2015-03-18,0.030709164308927006,0.006157116943360297,0.012021635123587338
2015-03-19,-0.025210528438961433,-0.0030003554229139917,-0.004561590912980917
2015-03-20,0.012420115455768377,0.0026481846967125744,0.008826746530393947
2015-03-23,0.007825204316233458,0.0004801587467755386,-0.001948153711591627
2015-03-24,0.010469325694766773,0.001678924666348891,-0.005619241951868803
2015-03-25,-0.036783689389238594,-0.0015575325043586385,-0.014653839599423457
2015-03-26,-0.020020535165919506,-0.003238243612680214,-0.0023816065538780906
2015-03-27,-0.028412417028683246,0.0009632422752798853,0.0022896358944954898
2015-03-30,0.030108169094502424,0.001201781992933304,0.012200241062160888
2015-03-31,-0.009445338842494988,0.00108024202550272,-0.008739502714762648
2015-04-01,-0.0062510704017435526,0.0039797360898035095,-0.0035364931148588186
2015-04-02,0.018177920738268627,-0.001317257116627335,0.0035976809262918685
2015-04-06,0.06335084074758979,0.0008390669787681215,0.006733229264131335
2015-04-07,0.0007385693434276419,0.0005998330602607904,-0.002646271659408339
2015-04-08,0.02174665976455148,-0.0007185724940754756,0.0033767489730189837
2015-04-09,0.011653015949509848,-0.002156951663352724,0.004423660922282968
2015-04-10,0.0038555516327911654,-0.0004798590910276568,0.005456825107452268
2015-04-13,-0.005310595640134919,0.0002396328839424644,-0.004522733182908301
2015-04-14,-0.011059221524362783,0.001801947098669432,0.0019129558893429266
2015-04-15,0.0017834849910411954,0.0009595501097934278,0.004487113364729289
2015-04-16,-0.005437155028403029,-0.00024055776045783794,-0.00028491079233339267
2015-04-17,0.0004354513000803806,0.0016774853137893064,-0.011503710403379053
2015-04-20,-0.007350472676152187,-0.0010758475350884922,0.009137171929566312
2015-04-21,0.02016856020521529,-0.0011977471214632551,-0.0011914313345126049
2015-04-22,0.04789641514821552,-0.0037162863614901287,0.004913727675144086
2015-04-23,-0.0038279091473925053,0.0019250762970530744,0.002516709083308033
2015-04-24,-0.0007776197845633659,0.001561297357664193,0.0023201783401944898
2015-04-27,0.060065042656655576,-0.0007192906102283514,-0.004157790630868519
2015-04-28,-0.004621129472000773,-0.0031193383281561404,0.0031792218707009656
2015-04-29,0.00854744301337429,-0.0031294799474205215,-0.004114950010881024
2015-04-30,-0.027532837607318394,0.001086363856937389,-0.010020356701676336
2015-05-01,-8.840630703377261e-05,-0.003033543277403572,0.010841670812358206
2015-05-04,0.01982033262823535,-0.0014544849885280708,0.0028471929363991233
2015-05-05,0.010585201507501196,-0.001577247053069497,-0.011451907324045996
2015-05-06,-0.01081772507834955,-0.00279620724471763,-0.004117092846139592
2015-05-07,0.027643952080381284,0.0020724539289596056,0.003989579410584199
2015-05-08,-0.000802367109835278,0.002675853342562151,0.013166186375678679
2015-05-11,0.012171892568897835,-0.005217527612059847,-0.004772621328241411
2015-05-12,0.021921607801995036,-0.001219255739019709,-0.0029911021391436643
2015-05-13,-0.006374116918974937,-0.0004890562808179677,0.00019031834048721663
2015-05-14,0.0037831669775971744,0.001955252642980909,0.010427775761314484
2015-05-15,0.019418271142708665,0.0040247186311206384,0.0010836323418497162
2015-05-18,-0.0003617094762363715,-0.0036445810633959352,0.0031065302234616343
2015-05-19,-0.006472295749399448,-0.002194131514796527,-0.00032837511363681404
2015-05-20,-0.011289082211751178,0.0,-0.0007038427674134207
2015-05-21,0.005197378373454464,0.003176270231542988,0.002912383157385401
2015-05-22,0.008590523912465953,-0.0006084063810994911,-0.002388813201216422
2015-05-26,-0.0010898750183484518,0.002437288134940818,-0.010751654811430034
2015-05-27,-0.00012128073379813475,0.0004862852396014805,0.009492128777681685
2015-05-28,0.016246998689338543,0.00012191198415267834,-0.0011284315199603379
2015-05-29,-0.0025849904207780883,0.00036428437307023387,-0.006212908654012583
2015-06-01,-0.005382784466743784,-0.0033350952752848606,0.002036707420267847
2015-06-02,-0.004409611340134401,-0.0028078858654114747,-0.0009928575451958466
2015-06-03,0.0025769365731915794,-0.004407981504566116,0.0026495843552098997
2015-06-04,-0.01232978096437809,0.0024599794603279435,-0.008446614251236051
2015-06-05,0.013093670696398219,-0.0039271850445223855,-0.0017131306907617327
2015-06-08,0.028698768522178453,0.0012333618924240675,-0.006149413512245183
2015-06-09,-0.00113150446221999,-0.0029533589150220196,-0.0001441406601130346
2015-06-10,-0.020703187995237737,-0.0020974380842876394,0.011993367162159041
2015-06-11,0.0028321502750325855,0.0046987076102058545,0.0032236736226831653
2015-06-12,-0.0028638677326909834,-0.0007384995806463124,-0.007655314205229691
2015-06-15,-0.0012366685227346297,0.00012305561453862524,-0.004285449822047482
2015-06-16,0.010943373157369374,0.0025855965793972757,0.005452050459785918
2015-06-17,0.028800573289696096,0.0003695889941972563,0.0016169843006621498
2015-06-18,0.005683373161624372,-0.000737421411536654,0.010399376327354437
2015-06-19,0.0023674530537807215,0.0028259958049627887,-0.004439081514622245
2015-06-22,-0.010361630404811084,-0.004778399387141419,0.005122844345420097
2015-06-23,0.030332307745169373,-0.0023388102613255413,0.0007079181893256958
2015-06-24,-0.009339929636816735,0.0018498023981892153,-0.007263025745729346
2015-06-25,0.013651601690611415,-0.0013540386632844292,-0.003039996758727903
2015-06-26,-0.006324607704336294,-0.0018499271167203846,-0.00019081353192362815
2015-06-29,-0.018982328906347767,0.005066332230446724,-0.020970117852460057
2015-06-30,0.02381499635902573,-0.0009835254323155018,0.002093176000339314
2015-07-01,0.003317596250232091,-0.0024296203046719755,0.008015675541400702
2015-07-02,0.04038639915454456,0.002472413311291888,-0.0009157907354223616
2015-07-06,-0.001071274437522196,0.0034527771359682546,-0.0028459411548674707
2015-07-07,-0.04232804124569667,0.000983647092574813,0.006288820405054407
2015-07-08,-0.04823057784907436,0.0028233077032739917,-0.01677708804982092
2015-07-09,0.011609720385955313,-0.0033062787333849597,0.0018086048321031
2015-07-10,0.004768851945843755,-0.0046665541063087845,0.012591199263787267
2015-07-13,0.011614881028806812,-0.002344572292499403,0.011037481639186941
2015-07-14,0.013312443878506386,0.0018550994028365686,0.004337985435410863
2015-07-15,-0.009448430502932648,0.0028401205902335303,-0.0003320160121714766
2015-07-16,0.013452917723576485,0.0,0.008024647211412272
2015-07-17,0.029923479333326286,0.00012276336064886983,0.0008474126242583591
2015-07-20,0.027670547578698246,-0.0013546842219526178,0.0005179224599534127
2015-07-21,-0.054878507378390284,0.0018494089458840346,-0.003951408156727787
2015-07-22,0.004123425201304931,0.00036864424901095205,-0.0017944746567836178
2015-07-23,-0.0025011922264167596,0.0023367236965925464,-0.005630001321303868
2015-07-24,-0.0066990980175530845,0.000614228446278009,-0.010372098093933801
2015-07-27,-0.046720231391331746,0.0019621643032294855,-0.005817038729488577
2015-07-28,0.04667806507496031,-0.0017135957001106483,0.012282734236367165
2015-07-29,-0.003776200204621105,-0.0008588470534289794,0.006879073578573092
2015-07-30,0.011257673505236987,0.0003691932397558162,0.00023731347599298402
2015-07-31,-0.0023988239767867015,0.0034338569368179694,-0.0015182549122999545
2015-08-03,-0.023144884928617437,0.0023142377370906075,-0.0033725575367097305
2015-08-04,0.02419330078904558,-0.0034207903310194965,-0.0019543976214676517
2015-08-05,0.014458436896063187,-0.0015949749179607897,0.0032956705252513707
2015-08-06,-0.08884613070827718,0.0006149756400244399,-0.008187892005065645
2015-08-07,-0.014707655017798138,0.002086356817814883,-0.0019198561934951064
2015-08-10,-0.005649254943673188,-0.0020820129958063482,0.01259935242155441
2015-08-11,-0.015634065274604314,0.0038046614632871734,-0.009023172246149014
2015-08-12,0.0033702625495031224,-0.0003663372766092854,0.0011978944842476746
2015-08-13,0.018222278547613824,-0.0020800427323979243,-0.0012445544719250634
2015-08-14,0.0026389930841606013,-0.0003672995288214187,0.003642360493786523
2015-08-17,0.04869422505161958,0.001838904710321554,0.005586730346554436
2015-08-18,0.022471468870960187,-0.00183552934675979,-0.002896430450167742
2015-08-19,-0.02098032399177252,0.00355590868274569,-0.007905345730751634
2015-08-20,-0.05120474567775368,0.0008551403936458701,-0.02088152662466025
2015-08-21,-0.047113613026361856,0.0015866240926687425,-0.030102386175371865
